Date,Open,High,Low,Close,Adj Close,Volume
1/29/2004,11.475,11.475,11.2375,11.325,9.548337,3875600
1/30/2004,11.2975,11.35,11.2025,11.325,9.548337,3418400
2/2/2004,11.2975,11.44,11.16,11.275,9.50618,2932000
2/3/2004,11.275,11.455,11.25,11.3225,9.546228,2211600
2/4/2004,11.325,11.3575,11.045,11.1125,9.369173,3109600
2/5/2004,11.04,11.0425,10.6125,10.725,9.042461,6024000
2/6/2004,10.825,10.9325,10.635,10.815,9.118346,5080800
2/9/2004,10.7825,10.9525,10.78,10.79,9.097269,4084000
2/10/2004,10.8525,10.9625,10.75,10.9425,9.225845,6201200
2/11/2004,10.88,10.8875,10.7525,10.81,9.114134,6475200
2/12/2004,10.82,11.0675,10.82,11.0275,9.297506,5893600
2/13/2004,11.0225,11.0225,10.88,10.94,9.223735,3194800
2/17/2004,10.955,11.04,10.955,10.9925,9.267999,2382400
2/18/2004,10.955,11.0125,10.85,10.88,9.173151,2573200
2/19/2004,10.885,10.9675,10.78,10.8,9.105698,2178000
2/20/2004,10.8025,10.82,10.6125,10.75,9.06354,3603200
2/23/2004,10.7875,10.8325,10.695,10.76,9.071973,1856400
2/24/2004,10.75,10.8625,10.705,10.85,9.147853,3218400
2/25/2004,10.8125,10.9675,10.77,10.925,9.211088,2466800
2/26/2004,10.93,11.06,10.8875,11.0025,9.27643,4235200
2/27/2004,11,11.185,10.9825,11.1225,9.377602,3156800
3/1/2004,11.1875,11.325,11.12,11.3125,9.537797,4144000
3/2/2004,11.2625,11.47,11.2625,11.3575,9.575739,4424800
3/3/2004,11.275,11.46,11.15,11.3925,9.605245,5045600
3/4/2004,11.375,11.39,11.09,11.1975,9.440839,3909600
3/5/2004,11.25,11.4525,11.2375,11.38,9.594708,5992000
3/8/2004,11.4625,11.5725,11.3825,11.435,9.641079,3078400
3/9/2004,11.325,11.4125,11.2225,11.295,9.523043,2828000
3/10/2004,11.385,11.385,11.1125,11.1275,9.381822,2916000
3/11/2004,11.065,11.1125,10.9225,10.965,9.244813,3340800
3/12/2004,10.9425,11.17,10.94,11.17,9.417651,1804800
3/15/2004,11.19,11.3225,11.19,11.2775,9.508293,2600800
3/16/2004,11.34,11.3475,11.2025,11.2625,9.495642,3356000
3/17/2004,11.295,11.52,11.2775,11.37,9.586277,3086000
3/18/2004,11.37,11.425,11.2425,11.35,9.569415,4973200
3/19/2004,11.325,11.3725,11.165,11.1825,9.428194,3124400
3/22/2004,11.1825,11.315,11.085,11.235,9.47246,2847200
3/23/2004,11.2675,11.2875,11.1,11.1875,9.432409,3418000
3/24/2004,11.2325,11.2325,10.8275,10.8375,9.137315,2744000
3/25/2004,10.9,10.9475,10.82,10.865,9.160503,4180400
3/26/2004,10.85,11.0925,10.85,10.995,9.270103,3088800
3/29/2004,11.015,11.18,11.015,11.1375,9.390256,3840400
3/30/2004,11.1525,11.4225,11.1425,11.3125,9.537797,4701200
3/31/2004,11.36,11.4725,11.275,11.4725,9.672699,3288800
4/1/2004,11.4875,11.57,11.33,11.4,9.61157,5268800
4/2/2004,11.5125,11.5475,11.41,11.47,9.670586,3303200
4/5/2004,11.5,11.53,11.4025,11.465,9.666375,5250000
4/6/2004,11.465,11.535,11.4275,11.5025,9.697989,2214400
4/7/2004,11.4775,11.6,11.435,11.5025,9.697989,3780800
4/8/2004,11.6,11.7725,11.565,11.7675,9.921418,4200800
4/12/2004,11.7675,12.1125,11.7675,11.97,10.092154,3773600
4/13/2004,11.97,12.0425,11.8375,11.8475,9.98887,3322800
4/14/2004,11.77,11.8975,11.67,11.88,10.067254,4376000
4/15/2004,12,12.2125,12,12.13,10.279106,3649200
4/16/2004,12.2875,12.3225,12.2075,12.285,10.410456,4961600
4/19/2004,12.3575,12.5225,12.345,12.5225,10.611717,6242800
4/20/2004,12.39,12.5,12.255,12.255,10.385035,3450400
4/21/2004,12.1875,12.25,12.04,12.06,10.219791,4123600
4/22/2004,12.075,12.26,12.01,12.24,10.372321,4013200
4/23/2004,12.225,12.2375,12.0575,12.17,10.313005,2204000
4/26/2004,12.22,12.3575,12.22,12.2975,10.421049,2726000
4/27/2004,12.3875,12.6975,12.3525,12.605,10.681625,4628000
4/28/2004,12.6075,12.64,12.48,12.5275,10.615951,4196800
4/29/2004,12.3825,12.445,12.1675,12.2375,10.370203,5137600
4/30/2004,12.2625,12.45,12.215,12.3125,10.43376,3317200
5/3/2004,12.3625,13.0375,12.2775,13.0375,11.048129,9715600
5/4/2004,13.0825,13.6875,13.0825,13.505,11.444297,15029600
5/5/2004,13.475,13.5525,13.3225,13.5,11.440061,8014400
5/6/2004,13.5025,13.6025,13.295,13.545,11.478189,6204000
5/7/2004,13.5475,13.67,13.4525,13.4725,11.416756,6413200
5/10/2004,13.2775,13.28,12.875,13.05,11.058724,8418000
5/11/2004,13.1125,13.2475,13.0375,13.1325,11.128635,5682000
5/12/2004,13.1325,13.36,13.04,13.25,11.228204,4965600
5/13/2004,13.225,13.3375,13.145,13.28,11.253631,3906000
5/14/2004,13.3625,13.65,13.35,13.5425,11.476075,4802400
5/17/2004,13.5425,13.82,13.5425,13.6625,11.577767,4297600
5/18/2004,13.6625,13.6875,13.375,13.45,11.39769,6008000
5/19/2004,13.465,13.5225,13.225,13.23,11.211258,5216000
5/20/2004,13.25,13.365,13.1075,13.1125,11.111688,5073600
5/21/2004,13.275,13.28,13.01,13.1675,11.158296,4829200
5/24/2004,13.2125,13.4975,13.175,13.455,11.401929,3130800
5/25/2004,13.38,13.6525,13.3725,13.6375,11.556577,3387200
5/26/2004,13.7,13.76,13.51,13.5225,11.45913,3848000
5/27/2004,13.5025,13.5025,13.245,13.28,11.253631,3923200
5/28/2004,13.335,13.565,13.3225,13.3575,11.319305,3156800
6/1/2004,13.5,13.745,13.485,13.6525,11.569289,2692000
6/2/2004,13.75,13.7975,13.4375,13.4575,11.404048,4714800
6/3/2004,13.4575,13.585,13.19,13.2275,11.20914,4588400
6/4/2004,13.2025,13.2025,12.9575,13.0275,11.039658,4058000
6/7/2004,13.0425,13.36,12.9575,13.355,11.317182,4306400
6/8/2004,13.345,13.495,13.2075,13.255,11.232448,2717200
6/9/2004,13.205,13.2325,13.01,13.1475,11.141347,2778800
6/10/2004,13.4,13.6675,13.3975,13.6675,11.582002,5553600
6/14/2004,13.625,13.805,13.48,13.65,11.567172,3970000
6/15/2004,13.79,14.145,13.7725,14.13,11.973929,7357200
6/16/2004,14.25,14.6,14.23,14.4825,12.272641,6512000
6/17/2004,14.5325,14.63,14.38,14.5675,12.344672,4165600
6/18/2004,14.5075,14.595,14.46,14.54,12.321367,3667600
6/21/2004,14.5625,14.595,14.44,14.5875,12.361621,2346800
6/22/2004,14.5875,14.775,14.5375,14.7375,12.488733,4578000
6/23/2004,14.875,15.2975,14.8225,15.2725,12.9421,7590400
6/24/2004,15.315,15.45,15.15,15.2225,12.89973,6963200
6/25/2004,15.5275,15.9225,15.0225,15.0225,12.730248,7100800
6/28/2004,15.0875,15.0875,14.6525,14.7325,12.484494,5533200
6/29/2004,14.6625,14.9,14.6625,14.8325,12.56924,4377200
6/30/2004,14.8975,14.995,14.8125,14.9275,12.649736,4143200
7/1/2004,14.965,15.1675,14.93,15.075,12.774735,4631600
7/2/2004,15.1375,15.3425,15.075,15.2025,12.882779,3121600
7/6/2004,15.3375,15.605,15.3375,15.4125,13.060738,5602000
7/7/2004,15.4075,15.5875,15.3025,15.575,13.198439,3896800
7/8/2004,15.6025,15.7025,15.31,15.535,13.164542,3865600
7/9/2004,15.535,15.7275,15.4875,15.64,13.253521,2712000
7/12/2004,15.6375,15.64,15.455,15.5775,13.200563,4738000
7/13/2004,15.5775,15.5775,15.375,15.4275,13.073448,5218800
7/14/2004,15.4125,15.6675,15.4,15.6375,13.30314,3465600
7/15/2004,15.625,15.8,15.485,15.775,13.420114,4236000
7/16/2004,15.8625,15.8975,15.605,15.83,13.466906,5624000
7/19/2004,15.82,15.8725,15.675,15.81,13.449891,2562400
7/20/2004,15.81,15.82,15.6275,15.7,13.356308,3504800
7/21/2004,15.7225,15.7875,15.2375,15.28,12.999006,4501600
7/22/2004,15.3025,15.4825,15.1925,15.355,13.062814,4580000
7/23/2004,15.25,15.34,15.1,15.2025,12.933079,2591600
7/26/2004,15.1925,15.3025,14.8525,14.9675,12.733154,4274800
7/27/2004,14.905,15.3525,14.825,15.3125,13.026656,4124400
7/28/2004,15.315,15.6525,15.275,15.65,13.313775,6014800
7/29/2004,15.6525,15.7875,15.45,15.76,13.407352,4836000
7/30/2004,15.8025,15.95,15.775,15.8875,13.51582,3242000
8/2/2004,15.8875,15.98,15.55,15.885,13.513697,3161600
8/3/2004,15.9375,16.525,15.9325,16.2225,13.800812,8700400
8/4/2004,16.2225,16.2225,15.2975,15.3525,13.060686,8628000
8/5/2004,15.3525,15.4375,14.9325,15.0625,12.813972,7331200
8/6/2004,15.0625,15.075,14.545,14.6,12.420518,5195600
8/9/2004,14.625,15.05,14.625,14.8,12.590664,5296000
8/10/2004,14.875,14.985,14.73,14.885,12.662974,4615600
8/11/2004,14.81,14.8625,14.4125,14.5025,12.337574,5326400
8/12/2004,14.555,14.7325,14.2625,14.265,12.135527,4849600
8/13/2004,14.3125,14.495,14.3075,14.375,12.229108,5977200
8/16/2004,14.3575,14.5275,14.3075,14.3725,12.22698,3784000
8/17/2004,13.875,14.02,13.8475,13.85,11.782477,7952400
8/18/2004,13.9125,14.09,13.9125,14.0325,11.937734,4817600
8/19/2004,14.095,14.2625,13.975,14.225,12.101496,4887200
8/20/2004,14.35,14.55,14.28,14.3,12.1653,4838400
8/23/2004,14.3,14.4075,14.0375,14.1025,11.997287,3412000
8/24/2004,14.1025,14.1025,13.85,14.05,11.952625,5559600
8/25/2004,14.1,14.2825,13.9475,14.02,11.927102,5100400
8/26/2004,14,14.2725,13.8,14.25,12.122767,3925200
8/27/2004,14.2575,14.3975,14.2475,14.3625,12.218474,2506400
8/30/2004,14.2575,14.4425,14.125,14.2475,12.12064,2833200
8/31/2004,14.2475,14.47,14.225,14.4425,12.286531,1950400
9/1/2004,14.475,14.765,14.4375,14.715,12.518353,4365200
9/2/2004,14.7625,14.865,14.6025,14.73,12.531115,3106000
9/3/2004,14.73,14.765,14.625,14.6825,12.490705,2077200
9/7/2004,14.685,14.745,14.4425,14.745,12.543878,3057200
9/8/2004,14.855,14.9,14.71,14.725,12.526859,5284400
9/9/2004,14.75,14.94,14.6925,14.925,12.697003,5072800
9/10/2004,14.9225,14.97,14.7675,14.91,12.684245,2796400
9/13/2004,15.15,15.3675,15.11,15.2875,13.005388,6725200
9/14/2004,15.3625,15.8425,15.3575,15.79,13.432877,8637200
9/15/2004,15.775,15.9175,15.67,15.67,13.330788,5040400
9/16/2004,15.67,15.8275,15.5625,15.7725,13.417988,2853200
9/17/2004,15.8475,15.97,15.8475,15.895,13.522205,3317200
9/20/2004,15.945,16.02,15.8325,15.8675,13.498811,3376000
9/21/2004,15.8975,16.407499,15.8425,16.352501,13.911407,3882400
9/22/2004,16.352501,16.352501,16.1,16.184999,13.768908,3560800
9/23/2004,16.122499,16.122499,15.9175,15.9275,13.549849,4466800
9/24/2004,16.1,16.290001,16.065001,16.2125,13.792306,4411200
9/27/2004,16.275,16.355,15.95,16.127501,13.719992,2840400
9/28/2004,16.299999,16.530001,16.272499,16.465,14.007108,3518400
9/29/2004,16.465,16.717501,16.1625,16.2425,13.817828,5010800
9/30/2004,16.2425,16.565001,16.2425,16.4625,14.004987,6730400
10/1/2004,16.4625,16.862499,16.365,16.799999,14.292106,5468000
10/4/2004,16.8025,16.9725,16.692499,16.879999,14.360164,4144800
10/5/2004,17.049999,17.42,17.049999,17.3125,14.728098,4313200
10/6/2004,17.4,17.637501,17.4,17.567499,14.945027,4121200
10/7/2004,17.875,18.120001,17.372499,17.405001,14.80679,6420000
10/8/2004,17.4175,17.59,17.23,17.424999,14.823807,3019600
10/11/2004,17.4275,17.452499,17.195,17.3125,14.728098,2497200
10/12/2004,17.344999,17.465,17.035,17.045,14.500528,3268800
10/13/2004,16.762501,16.764999,16.219999,16.370001,13.975489,8129600
10/14/2004,16.370001,16.827499,16.370001,16.700001,14.257217,4980800
10/15/2004,16.725,16.825001,16.5425,16.647499,14.212397,2663600
10/18/2004,16.674999,16.762501,16.41,16.475,14.06513,3276400
10/19/2004,16.450001,16.605,16.379999,16.5,14.08647,2654000
10/20/2004,16.5625,17.1,16.5625,17.067499,14.570966,5483200
10/21/2004,17.2125,17.2775,16.9475,17.217501,14.699014,4535200
10/22/2004,17.3125,17.387501,17.157499,17.190001,14.675542,2480000
10/25/2004,17.225,17.355,17.09,17.219999,14.701152,3419200
10/26/2004,17.2225,17.467501,17.065001,17.43,14.880441,3363200
10/27/2004,17.512501,17.8125,16.625,16.967501,14.485587,7460000
10/28/2004,17.1,17.1,16.2575,16.2575,13.879443,9452000
10/29/2004,16.282499,16.65,16.235001,16.639999,14.205995,5256400
11/1/2004,16.775,16.945,16.2775,16.415001,14.013904,5105600
11/2/2004,16.465,16.547501,16.0375,16.105,13.749251,4064400
11/3/2004,16.424999,16.52,16.192499,16.450001,14.043783,6022800
11/4/2004,16.625,16.9,16.522499,16.775,14.321252,6951600
11/5/2004,16.775,17.092501,16.772499,16.897499,14.425827,3782000
11/8/2004,16.844999,16.9,16.262501,16.305,13.919999,5747600
11/9/2004,16.565001,16.565001,16.0725,16.3125,13.926399,5495600
11/10/2004,16.370001,16.5425,16.1625,16.540001,14.120623,6357600
11/11/2004,16.535,16.5625,16.342501,16.3825,13.986162,5805200
11/12/2004,16.3825,17.125,16.32,17.092501,14.592304,5698400
11/15/2004,17.094999,17.0975,16.565001,16.875,14.406623,7042400
11/16/2004,16.905001,17.012501,16.635,16.752501,14.302038,4503200
11/17/2004,16.9125,17.057501,16.790001,17,14.513339,4977200
11/18/2004,17.025,17.35,16.945,17.3225,14.788664,6495200
11/19/2004,17.385,18.065001,17.365,17.834999,15.2262,9288000
11/22/2004,17.9925,18.4175,17.969999,18.379999,15.691469,7043600
11/23/2004,18.379999,18.68,18.3375,18.512501,15.804601,3966800
11/24/2004,18.512501,18.92,18.299999,18.8675,16.10767,5302400
11/26/2004,18.870001,19.125,18.815001,18.9575,16.184504,1759200
11/29/2004,19.012501,19.045,18.6325,18.825001,16.071386,5222800
11/30/2004,18.6,18.772499,18.5075,18.7675,16.022293,5521600
12/1/2004,18.7675,18.8375,18.1875,18.275,15.601843,6940400
12/2/2004,18.275,18.275,17.35,17.620001,15.042643,8568400
12/3/2004,17.4625,18.07,17.4625,18.040001,15.401207,5983200
12/6/2004,18.125,18.147499,17.782499,17.915001,15.2945,2969600
12/7/2004,17.8125,17.875,17.395,17.455,14.901783,4851600
12/8/2004,17.395,17.74,17.092501,17.655001,15.072532,4404400
12/9/2004,17.692499,17.9,17.555,17.827499,15.219794,3711600
12/10/2004,18.147499,18.147499,17.355,17.424999,14.876173,3918000
12/13/2004,17.487499,17.889999,17.475,17.889999,15.273145,4474800
12/14/2004,17.952499,18.07,17.805,18.012501,15.377737,3718800
12/15/2004,18.0625,18.387501,17.879999,18.315001,15.635981,4163200
12/16/2004,18.275,18.275,17.9125,17.9625,15.335052,3598800
12/17/2004,18,18.307501,17.99,18.297501,15.621045,4255200
12/20/2004,18.2875,18.4375,18.25,18.362499,15.676535,2843600
12/21/2004,18.365,18.547501,18.3375,18.469999,15.768308,2670800
12/22/2004,18.487499,18.525,17.887501,18,15.367063,6141200
12/23/2004,18.002501,18.25,17.985001,18.1,15.452435,3347600
12/27/2004,18.1,18.1,17.577499,17.6,15.025569,2939200
12/28/2004,17.625,17.842501,17.625,17.825001,15.217656,3164800
12/29/2004,17.875,17.93,17.705,17.817499,15.211252,4131600
12/30/2004,17.762501,17.875,17.65,17.725,15.132289,2900400
12/31/2004,17.775,17.915001,17.73,17.84,15.230466,2445600
1/3/2005,17.84,17.84,16.5375,16.637501,14.203859,12024400
1/4/2005,16.6775,16.85,16.325001,16.375,13.979756,11683200
1/5/2005,16.375,16.475,16.025,16.237499,13.86237,7855200
1/6/2005,16.237499,16.75,16.047501,16.477501,14.067267,8714800
1/7/2005,16.487499,16.487499,16.147499,16.370001,13.975489,4044400
1/10/2005,16.549999,16.862499,16.532499,16.627501,14.19532,4525600
1/11/2005,16.7125,16.825001,16.514999,16.737499,14.289233,4511600
1/12/2005,16.7575,16.995001,16.525,16.950001,14.522712,6363200
1/13/2005,17.0375,17.327499,16.950001,17.135,14.681216,5078800
1/14/2005,17.137501,17.5275,17.07,17.487499,14.983235,3964400
1/18/2005,17.700001,18,17.700001,17.905001,15.340944,7349200
1/19/2005,17.9025,18.055,17.7125,17.725,15.186728,3413600
1/20/2005,17.625,17.905001,17.405001,17.780001,15.233852,5607200
1/21/2005,18.112499,18.120001,17.852501,17.9125,15.347378,5141200
1/24/2005,18.0375,18.1425,18.02,18.032499,15.450191,5111200
1/25/2005,18.0975,18.2225,17.870001,17.977501,15.403073,3914800
1/26/2005,18.0875,18.27,17.950001,18.235001,15.623696,4766800
1/27/2005,18.237499,18.5975,18.174999,18.3925,15.758641,3816000
1/28/2005,18.395,18.52,18.264999,18.5,15.850749,5884000
1/31/2005,18.5,18.700001,18.317499,18.5625,15.904298,6724800
2/1/2005,18.6875,19.025,18.682501,18.987499,16.268435,5659200
2/2/2005,19,19.155001,18.922501,19.155001,16.411947,4852000
2/3/2005,19.625,19.674999,18.98,19.32,16.553318,8987600
2/4/2005,19.35,19.434999,19.040001,19.1625,16.418379,6324400
2/7/2005,19.1625,19.25,18.9475,19.24,16.484777,5828000
2/8/2005,19.237499,19.545,19.049999,19.422501,16.64114,5128400
2/9/2005,19.387501,19.7875,19.1675,19.559999,16.758947,5892400
2/10/2005,19.737499,20.057501,19.6775,20,17.135944,4697600
2/11/2005,20,20.4025,19.877501,20.3125,17.40369,6347200
2/14/2005,20.325001,20.5625,20.325001,20.5375,17.596472,7218800
2/15/2005,20.5375,20.7225,20.365,20.5425,17.600754,4679200
2/16/2005,20.5625,21.325001,20.5625,21.247499,18.204796,8003200
2/17/2005,21.362499,21.4125,20.817499,20.889999,17.898489,8656800
2/18/2005,20.9625,21.5275,20.945,21.3925,18.329025,8029200
2/22/2005,21.555,22.0825,21.555,21.65,18.549658,9565600
2/23/2005,21.575001,21.7875,21.545,21.610001,18.515377,7080800
2/24/2005,21.725,22.0825,21.6175,22.0825,18.920218,6450000
2/25/2005,22.084999,22.9375,22.084999,22.875,19.599236,7637600
2/28/2005,22.924999,23.325001,22.305,22.780001,19.517836,10749200
3/1/2005,22.6,22.700001,21.8675,21.987499,18.838825,8655200
3/2/2005,21.985001,22.605,21.889999,22.49,19.269361,4772600
3/3/2005,22.85,23.299999,22.68,22.940001,19.654921,5651600
3/4/2005,22.940001,23.66,22.780001,23.395,20.044769,3801200
3/7/2005,23.25,23.325001,22.719999,23.094999,19.787733,3633800
3/8/2005,23,23.58,23,23.530001,20.160435,4038000
3/9/2005,23.700001,24.205,23.26,23.309999,19.971935,8835000
3/10/2005,23,23.004999,22.035,22.43,19.217958,7807200
3/11/2005,22.43,22.9,22.360001,22.690001,19.440722,4439600
3/14/2005,22.775,22.924999,22.23,22.885,19.607803,3761600
3/15/2005,22.825001,23.184999,22.43,22.440001,19.226522,3427000
3/16/2005,22.440001,23.040001,22.084999,22.65,19.40645,5241800
3/17/2005,22.75,23.290001,22.74,23.165001,19.847704,6963600
3/18/2005,24,24.215,23.75,24.105,20.653095,9162200
3/21/2005,24.105,24.110001,23.485001,23.83,20.417473,3921800
3/22/2005,23.83,24.105,23.245001,23.299999,19.963371,3800600
3/23/2005,23.135,23.135,22.225,22.514999,19.290783,6357200
3/24/2005,22.584999,23.254999,22.455,22.745001,19.48785,4159400
3/28/2005,22.75,23.02,22.465,22.639999,19.397879,3214200
3/29/2005,22.639999,23.115,22.35,22.375,19.170839,4537400
3/30/2005,22.450001,23.190001,22.049999,23.184999,19.864838,7224800
3/31/2005,23.875,24.42,23.825001,24.370001,20.880144,6218600
4/1/2005,24.625,25.16,24.549999,25.129999,21.531307,6116800
4/4/2005,25.334999,26.25,24.68,25.035,21.449915,8144000
4/5/2005,25.035,25.475,24.725,24.985001,21.407072,6049600
4/6/2005,24.950001,25.205,24.455,25.014999,21.432774,6983000
4/7/2005,25.450001,25.48,24.225,24.559999,21.04294,5305600
4/8/2005,24.450001,24.51,23.58,23.645,20.258963,6119800
4/11/2005,23.645,24.309999,23.424999,24.280001,20.80303,3903200
4/12/2005,24.280001,24.389999,23.584999,23.695,20.301807,4081600
4/13/2005,23.674999,23.700001,22.799999,22.905001,19.658121,4871200
4/14/2005,23.15,23.674999,22.745001,22.85,19.61091,6256800
4/15/2005,23.049999,23.075001,21.745001,21.809999,18.718342,7069000
4/18/2005,21.85,22.41,21.4,22.389999,19.216131,4945000
4/19/2005,22.65,23.440001,22.620001,23.299999,19.997129,5369000
4/20/2005,23.309999,23.620001,22.725,22.775,19.546555,3523400
4/21/2005,22.875,23.57,22.795,23.535,20.198816,3187600
4/22/2005,23.58,23.955,23.315001,23.674999,20.31897,3497600
4/25/2005,24.200001,24.684999,23.975,24.155001,20.730932,3542400
4/26/2005,24.155001,24.200001,23.775,23.875,20.490622,3822800
4/27/2005,23.950001,24.4,23.02,23.889999,20.50349,8047600
4/28/2005,23.690001,23.975,23.395,23.645,20.293219,6088200
4/29/2005,24.049999,24.200001,23.485001,23.775,20.404797,4975400
5/2/2005,23.475,24.719999,23.299999,24.705,21.202969,5359400
5/3/2005,24.424999,24.549999,24.1,24.26,20.821039,5300200
5/4/2005,24.385,24.5,23.725,24.395,20.936913,8089400
5/5/2005,24.700001,25.049999,24.535,24.969999,21.430405,5599600
5/6/2005,25.120001,25.200001,24.700001,24.860001,21.335999,5217200
5/9/2005,25.01,25.094999,24.785,24.98,21.438982,4281000
5/10/2005,24.895,25.059999,24.415001,24.514999,21.039892,3057000
5/11/2005,24.25,24.65,24.15,24.469999,21.001272,4963600
5/12/2005,24.299999,24.334999,22.5,22.74,19.516516,10188000
5/13/2005,22.924999,22.924999,21.200001,22.495001,19.306238,8787000
5/16/2005,22.365,22.445,21.754999,22.415001,19.237577,4869400
5/17/2005,22.275,23.07,22.275,23.055,19.786861,3652000
5/18/2005,23.190001,23.610001,22.905001,23.215,19.924173,4520600
5/19/2005,23.299999,23.629999,23.174999,23.6,20.254602,3912400
5/20/2005,23.775,24,23.535,23.93,20.537825,5763000
5/23/2005,24.475,24.735001,24.225,24.625,21.13431,4221400
5/24/2005,24.629999,24.934999,24.43,24.91,21.378904,2862400
5/25/2005,24.895,25.25,24.655001,25,21.456146,3662600
5/26/2005,25,25.309999,24.885,25.27,21.687868,2927800
5/27/2005,25.360001,25.5,25.110001,25.450001,21.84235,2058200
5/31/2005,24.85,25.09,24.709999,24.945,21.408934,4525000
6/1/2005,25.275,25.975,24.565001,25.795,22.138449,3884600
6/2/2005,25.9,26,25.475,25.785,22.129869,3712400
6/3/2005,25.924999,26.135,25.575001,25.834999,22.172783,2109800
6/6/2005,26.094999,26.23,25.805,26.055,22.361593,2055800
6/7/2005,26.125,26.245001,25.370001,25.459999,21.850937,3653400
6/8/2005,25.459999,26.565001,25.440001,26.23,22.511786,5831600
6/9/2005,26.35,27.08,26.264999,27.075001,23.237005,4287400
6/10/2005,27.125,27.215,26.834999,27.084999,23.245584,2781400
6/13/2005,26.975,27.4,26.805,27.370001,23.490194,2613600
6/14/2005,27.370001,27.735001,27.215,27.705,23.777695,3169600
6/15/2005,28,28.15,27.709999,27.795,23.854942,3338800
6/16/2005,28.025,28.174999,27.815001,28.02,24.048046,2695200
6/17/2005,28.15,28.225,27.59,28.075001,24.095255,5816400
6/20/2005,28.575001,28.865,28.33,28.665001,24.601612,4439200
6/21/2005,28.5,28.719999,28.15,28.25,24.245447,4899200
6/22/2005,28.5,28.834999,28.285,28.424999,24.395639,7096400
6/23/2005,28.5,28.959999,28.25,28.360001,24.339851,4413800
6/24/2005,28.450001,28.674999,27.799999,27.950001,23.98797,4817000
6/27/2005,28.004999,28.65,28.004999,28.370001,24.348431,5071200
6/28/2005,28.344999,28.360001,27.809999,28,24.030876,4123000
6/29/2005,27.950001,28.325001,27.9,28.235001,24.232573,3582200
6/30/2005,27.975,28.969999,27.955,28.4,24.37418,4697000
7/1/2005,28.84,29.360001,28.76,29.24,25.095108,4037800
7/5/2005,29.5,30.025,29.4,29.975,25.725931,4493400
7/6/2005,30.035,30.35,29.43,29.504999,25.322548,3570200
7/7/2005,29.35,30.184999,29.15,30.174999,25.897564,4500400
7/8/2005,30.299999,30.695,29.705,30.23,25.944771,4345400
7/11/2005,29.9,30.344999,29.745001,30.215,25.931902,3566000
7/12/2005,30.375,30.875,30.25,30.674999,26.326696,4407400
7/13/2005,30.875,30.875,30.1,30.379999,26.107552,2578200
7/14/2005,30.549999,30.700001,29.389999,29.565001,25.407166,4598800
7/15/2005,29.610001,29.950001,29.07,29.34,25.213806,4797000
7/18/2005,29.295,29.295,28.75,29.065001,24.977488,2991400
7/19/2005,28.59,30.075001,28.59,30.075001,25.845448,2710200
7/20/2005,30.25,30.495001,29.615,30.34,26.073181,3321200
7/21/2005,30.325001,30.559999,29.719999,30.115,25.879818,3541200
7/22/2005,30.375,31.764999,30.120001,31.764999,27.297775,4257800
7/25/2005,31.625,32.474998,31.355,32.150002,27.628637,4514200
7/26/2005,32.485001,32.695,32.005001,32.674999,28.079798,4314400
7/27/2005,32.650002,32.939999,31.834999,31.895,27.409494,6249000
7/28/2005,31.105,31.855,29.51,30.424999,26.146229,10402800
7/29/2005,30.525,30.700001,30.360001,30.549999,26.253651,3810200
8/1/2005,31.525,31.525,30.575001,30.610001,26.305206,3140200
8/2/2005,30.825001,31.344999,30.610001,31.325001,26.919649,3888600
8/3/2005,31.360001,31.48,30.790001,31,26.640356,2706400
8/4/2005,31.075001,31.68,30.91,31.195,26.807938,3720400
8/5/2005,31.43,31.48,30.59,30.975,26.618876,2724400
8/8/2005,31.23,31.67,30.955,31.049999,26.683336,3572200
8/9/2005,31.120001,31.299999,30.68,30.875,26.532934,2626400
8/10/2005,31.35,31.860001,31.125,31.575001,27.134497,4457200
8/11/2005,31.575001,32.060001,31.565001,32.049999,27.542692,3341600
8/12/2005,32.029999,32.220001,31.735001,31.844999,27.366518,2937000
8/15/2005,32.299999,32.299999,31.33,31.49,27.061453,2682400
8/16/2005,31.25,31.59,30.549999,30.594999,26.292318,3429800
8/17/2005,30.594999,31.200001,29.584999,29.875,25.673578,5658600
8/18/2005,29.74,30.309999,29.375,30.025,25.802475,4373000
8/19/2005,30.450001,30.674999,30.42,30.540001,26.245043,2866000
8/22/2005,30.75,30.99,30.4,30.705,26.386852,2712200
8/23/2005,30.93,31.025,29.924999,30.5,26.210674,3677600
8/24/2005,30.5,31.190001,30.35,30.844999,26.507154,3129200
8/25/2005,30.51,30.99,30.51,30.83,26.494268,3194800
8/26/2005,30.77,31,30.125,30.23,25.978647,3045200
8/29/2005,31.375,31.51,30.385,30.870001,26.528641,5745800
8/30/2005,31.125,31.715,31.125,31.6,27.155985,5882000
8/31/2005,32.049999,32.605,31.530001,31.915001,27.426683,11823600
9/1/2005,32.549999,33.290001,32.165001,33.235001,28.561049,7270200
9/2/2005,33.044998,33.16,32.419998,32.625,28.036829,5840600
9/6/2005,33.145,33.174999,32.490002,33.09,28.436424,3225200
9/7/2005,33.25,33.650002,32.825001,33.195,28.526665,4300200
9/8/2005,33.349998,34.075001,33.224998,33.744999,28.999327,4125200
9/9/2005,34.084999,35.389999,33.955002,35.255001,30.296953,5639600
9/12/2005,35.25,35.27,34.52,34.990002,30.069231,7421400
9/13/2005,34.990002,35.494999,34.154999,34.224998,29.411816,9336400
